send_date,email_type,email_id,email_name,article_or_site,title,blurb,is_advanced_manufacturing,position,link,clicks
2026-03-13,Newsletter,209236249431,(B) MW 3/13/26,82886263 (jobsconnection.sme.org),"Visiting Assistant Professor of Instruction, Mechanical Engineering, non-tenure track","Manufacturing Operations Leader York, PA RHI Magnesita Visiting Assistant Professor of Instruction, Mechanical Engineering, non-tenure track",False,14,https://jobsconnection.sme.org/job/visiting-assistant-professor-of-instruction-mechanical-engineering-non-tenure-track/82886263/?utm_medium=email&_hsmi=408645179&utm_content=408645177&utm_source=hs_email,1
2026-03-13,Newsletter,209236249431,(B) MW 3/13/26,82875204 (jobsconnection.sme.org),Senior Utilities Services Worker - Water,"Manufacturing Operations Leader York, PA RHI Magnesita Visiting Assistant Professor of Instruction, Mechanical Engineering, non-tenure track Athens, OH Ohio University - Mechanical Engineering Senior Utilities Services Worker - Water",False,15,https://jobsconnection.sme.org/job/senior-utilities-services-worker-water/82875204/?utm_medium=email&_hsmi=408645179&utm_content=408645177&utm_source=hs_email,1
2026-03-12,Unclassified,209194821986,Composites Exchange Email 5,Exclusive Invitation Composites Industry Symposium (sme.org),Exclusive Invitation Composites Industry Symposium (sme.org),,False,1,https://www.sme.org/engage/communities/composites-technical-community/future-composites-symposium/2026/exclusive-invitation-composites-industry-symposium/?utm_medium=email&_hsmi=408544796&utm_content=408544796&utm_source=hs_email,106
2026-03-12,Unclassified,209194821986,Composites Exchange Email 5,Agenda (sme.org),Agenda (sme.org),,False,2,https://www.sme.org/engage/communities/composites-technical-community/future-composites-symposium/2026/exclusive-invitation-composites-industry-symposium/agenda/?utm_medium=email&_hsmi=408544796&utm_content=408544796&utm_source=hs_email,58
2026-03-16,Unclassified,209398308220,2026 Membership_MES March #3a - Manual,The Manufacturing Excellenc Series (sme.org),The Manufacturing Excellenc Series (sme.org),,False,1,https://www.sme.org/sme-membership/engagement/the-manufacturing-excellenc-series/?utm_campaign=39558158-2026%20Membership%20-%20Engagement%20Programs&utm_medium=email&_hsmi=409030798&utm_content=409030798&utm_source=hs_email,37
2026-03-16,Unclassified,209398308220,2026 Membership_MES March #3a - Manual,Speaker Bios (sme.org),Speaker Bios (sme.org),,False,2,https://www.sme.org/sme-membership/engagement/the-manufacturing-excellenc-series/speaker-bios/?utm_campaign=39558158-2026%20Membership%20-%20Engagement%20Programs&utm_medium=email&_hsmi=409030798&utm_content=409030798&utm_source=hs_email#Jamesa,30
2026-03-16,Unclassified,209398308220,2026 Membership_MES March #3a - Manual,Speaker Bios (sme.org),Speaker Bios (sme.org),,False,2,https://www.sme.org/sme-membership/engagement/the-manufacturing-excellenc-series/speaker-bios/?utm_campaign=39558158-2026%20Membership%20-%20Engagement%20Programs&utm_medium=email&_hsmi=409030798&utm_content=409030798&utm_source=hs_email#Riddhi,14
2026-03-16,Unclassified,209398308220,2026 Membership_MES March #3a - Manual,Speaker Bios (sme.org),Speaker Bios (sme.org),,False,2,https://www.sme.org/sme-membership/engagement/the-manufacturing-excellenc-series/speaker-bios/?utm_campaign=39558158-2026%20Membership%20-%20Engagement%20Programs&utm_medium=email&_hsmi=409030798&utm_content=409030798&utm_source=hs_email,9
2026-03-13,Unclassified,209199497382,Composites Exchange Email 6 Last Chance,Agenda (sme.org),Agenda (sme.org),,False,3,https://www.sme.org/engage/communities/composites-technical-community/future-composites-symposium/2026/exclusive-invitation-composites-industry-symposium/agenda/?utm_medium=email&_hsmi=408660010&utm_content=408660010&utm_source=hs_email,67
2026-03-13,Unclassified,209199497382,Composites Exchange Email 6 Last Chance,Exclusive Invitation Composites Industry Symposium (sme.org),Exclusive Invitation Composites Industry Symposium (sme.org),,False,1,https://www.sme.org/engage/communities/composites-technical-community/future-composites-symposium/2026/exclusive-invitation-composites-industry-symposium/?utm_medium=email&_hsmi=408660010&utm_content=408660010&utm_source=hs_email,58
2026-03-13,Unclassified,209199497382,Composites Exchange Email 6 Last Chance,Register (web.cvent.com),Register (web.cvent.com),,False,2,https://web.cvent.com/event/2663858f-43a5-44b1-a4c5-ce068ac66dc3/register?rt=otxqUCyQfEievzsdcI2NHA&utm_medium=email&_hsmi=408660010&utm_content=408660010&utm_source=hs_email,50
2026-03-17,Unclassified,209443932599,2026 Membership_March Madness 3,Madness26 (sme.org),Madness26 (sme.org),,False,1,https://www.sme.org/madness26?utm_campaign=39251363-2026%20Membership%20-%20Students&utm_medium=email&_hsmi=409170171&utm_content=409170171&utm_source=hs_email,5
2026-03-17,Unclassified,209443932599,2026 Membership_March Madness 3,Sme Membership Levels (sme.org),Sme Membership Levels (sme.org),,False,3,https://www.sme.org/sme-membership/sme-membership-levels/?utm_campaign=39251363-2026%20Membership%20-%20Students&utm_medium=email&_hsmi=409170171&utm_content=409170171&utm_source=hs_email,3
2026-03-17,Unclassified,209443932599,2026 Membership_March Madness 3,Login (cart.sme.org),Login (cart.sme.org),,False,2,https://cart.sme.org/SSO/Login.aspx?utm_campaign=39251363-2026%20Membership%20-%20Students&utm_medium=email&_hsmi=409170171&utm_content=409170171&utm_source=hs_email#,2
2026-03-16,Unclassified,209398337319,2026 Membership_MES March #3b - Manual,The Manufacturing Excellenc Series (sme.org),The Manufacturing Excellenc Series (sme.org),,False,1,https://www.sme.org/sme-membership/engagement/the-manufacturing-excellenc-series/?utm_campaign=39558158-2026%20Membership%20-%20Engagement%20Programs&utm_medium=email&_hsmi=409034810&utm_content=409034810&utm_source=hs_email,6
2026-03-16,Unclassified,209398337319,2026 Membership_MES March #3b - Manual,Speaker Bios (sme.org),Speaker Bios (sme.org),,False,2,https://www.sme.org/sme-membership/engagement/the-manufacturing-excellenc-series/speaker-bios/?utm_campaign=39558158-2026%20Membership%20-%20Engagement%20Programs&utm_medium=email&_hsmi=409034810&utm_content=409034810&utm_source=hs_email#Jamesa,2
2026-03-20,Newsletter,209381715968,MW 3/20/26,Manufacturing Workers Happy With Career Survey Finds,"Manufacturing Workers Happy With Career, Survey Finds","Manufacturing Workers Happy With Career, Survey Finds While workers in some industries are leery of artificial intelligence and automation and what it could mean for their jobs, manufacturing workers are more optimistic. LEARN MORE",True,1,https://www.advancedmanufacturing.org/news-desk/manufacturing-workers-happy-with-career-survey-finds/article_3439824e-0d32-4816-a745-bb5e2378e43f.html?utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,47
2026-03-20,Newsletter,209381715968,MW 3/20/26,Comparison Guide Netsuite Fishbowl Jobboss (softwareadvice.com),NetSuite vs. Fishbowl vs. JobBOSS - which one?,,False,11,https://www.softwareadvice.com/resources/lp/comparison-guide-netsuite-fishbowl-jobboss/?asset=manufacturing-comparison-guide-netsuite-vs-fishbowl-vs-jobboss-2025&utm_campaign=%3A1%3ASA%3A2%3ACOM%3A3%3AENG%3A4%3AUSA%3A5%3ABAU%3A6%3ASOF%3A9%3AManufacturing%3A10%3Anewsletter&utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,42
2026-03-20,Newsletter,209381715968,MW 3/20/26,No Surprise Machinery Orders Down in January,Machinery Orders Down in January,Machinery Orders Down in January 2026 saw the highest January order value since 2022 yet the lowest number of units ordered since 2010 LEARN MORE,True,5,https://www.advancedmanufacturing.org/news-desk/no-surprise-machinery-orders-down-in-january/article_5bb793b9-e4b9-4504-9c74-47a7c017cbd9.html?utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,31
2026-03-20,Newsletter,209381715968,MW 3/20/26,Google Buys Security Platform Wiz in 32 Billion Deal,Google Buys Security Platform for $32 Billion,Google Buys Security Platform for $32 Billion Google has completed its purchase of Wiz in an all-cash deal. LEARN MORE,True,6,https://www.advancedmanufacturing.org/news-desk/google-buys-security-platform-wiz-in-32-billion-deal/article_f14a69dd-8958-45b6-9005-a39beef84030.html?utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,31
2026-03-20,Newsletter,209381715968,MW 3/20/26,Automotive Manufacturers Cybersecurity Is a Top Concern,Cybersecurity a Top Automotive Concern,Cybersecurity a Top Automotive Concern ABB Robotics cites a “fundamental shift” in its latest Automotive Manufacturing Outlook. LEARN MORE,True,4,https://www.advancedmanufacturing.org/industries/motorized-vehicle/automotive-manufacturers-cybersecurity-is-a-top-concern/article_619f006e-e22a-44af-8601-a3c430ccb483.html?utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,26
2026-03-20,Newsletter,209381715968,MW 3/20/26,Call for Nominations,Call for Nominations,,True,2,https://www.advancedmanufacturing.org/30-under-30/call-for-nominations/?utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,10
2026-03-20,Newsletter,209381715968,MW 3/20/26,0je4pk1g6zv (app.webinar.net),On-Demand Webinar,On-Demand Webinar Scaling Wire Harness Production Without Rework or Chaos,False,13,https://app.webinar.net/0JE4pk1g6zV?mcc=MWNewsletter&utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,9
2026-03-20,Newsletter,209381715968,MW 3/20/26,Jobs (jobsconnection.sme.org),View All Manufacturing Jobs,"Senior Mechanic - Heavy Equipment Buford, GA Sunstate Equipment Diesel Mechanic Washington, UT United Rentals View All Manufacturing Jobs",False,10,https://jobsconnection.sme.org/jobs/?utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,9
2026-03-20,Newsletter,209381715968,MW 3/20/26,82994700 (jobsconnection.sme.org),Diesel Mechanic,"Senior Mechanic - Heavy Equipment Buford, GA Sunstate Equipment Diesel Mechanic",False,9,https://jobsconnection.sme.org/job/diesel-mechanic/82994700/?utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,9
2026-03-20,Newsletter,209381715968,MW 3/20/26,Greenleaf Introduces Capstone 360 (greenleafcorporation.com),Greenleaf Introduces Capstone™-360,,False,12,https://www.greenleafcorporation.com/news-and-events/2025/Greenleaf-introduces-capstone-360?utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,8
2026-03-20,Newsletter,209381715968,MW 3/20/26,Smemedia (instagram.com),Smemedia (instagram.com),,False,,https://www.instagram.com/smemedia/?utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,6
2026-03-20,Newsletter,209381715968,MW 3/20/26,Smemedianews (facebook.com),Smemedianews (facebook.com),,False,,https://www.facebook.com/SMEMediaNews?utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,5
2026-03-20,Newsletter,209381715968,MW 3/20/26,82994738 (jobsconnection.sme.org),Senior Mechanic - Heavy Equipment,,False,8,https://jobsconnection.sme.org/job/senior-mechanic-heavy-equipment/82994738/?utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,5
2026-03-20,Newsletter,209381715968,MW 3/20/26,82982348 (jobsconnection.sme.org),82982348 (jobsconnection.sme.org),Senior Mechanic - Heavy Equipment,False,7,https://jobsconnection.sme.org/job/manager-sap-manufacturing-cdi-fh/82982348/?utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,4
2026-03-20,Newsletter,209381715968,MW 3/20/26,Smemedianews (x.com),Smemedianews (x.com),,False,,https://x.com/SMEMediaNews?utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,2
2026-03-20,Newsletter,209381715968,MW 3/20/26,Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/your-mw-newsletter-is-here-11?ecid=ACsprvsN-u_JsZp5zBsbuC3wBbXwfvxKNmfuOVXIDRQoW7ZsnkT0XVNE3GCaCN2yHjTaNCdxgz3g&utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,1
2026-03-20,Newsletter,209381715968,MW 3/20/26,Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/your-mw-newsletter-is-here-11?ecid=ACsprvu7T8Pi7fMFpbF_F_-ziA1rQxLLjNVYCjK00AygbbVQESREiaG002smQlsrGfqwkmgpUw6O&utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,1
2026-03-20,Newsletter,209381715968,MW 3/20/26,Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/your-mw-newsletter-is-here-11?ecid=ACsprvvIsVplgRxThsZmW0QmQVgqObg-dw_-McE0yTX8R9coAX2ELHJECr4Jt22DCUdi2FfdHm-E&utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,1
2026-03-20,Newsletter,209381715968,MW 3/20/26,Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/your-mw-newsletter-is-here-11?ecid=ACsprvuoTXChkxj83xRIS0EDN209PXuKWVhVwDJQW9_8LSPE_Qk0InHeQFK4s3BuoqjWB7HboM3s&utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,1
2026-03-20,Newsletter,209381715968,MW 3/20/26,Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/your-mw-newsletter-is-here-11?ecid=ACsprvuQfu80QJ8pDdpz2bO5vqDCQIFeF2HKpaNj33mPTrtIC8AJ9jFYiK0ZFW2qSNBtpobhMz13&utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,1
2026-03-20,Newsletter,209381715968,MW 3/20/26,Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/your-mw-newsletter-is-here-11?ecid=ACsprvs-xuYiwxYbZrR7HyA4xgInYkjXhectFhxdcFkVb-oK_zrNiVTQwlE04JFVE8mg28A49vwR&utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,1
2026-03-20,Newsletter,209381715968,MW 3/20/26,Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/your-mw-newsletter-is-here-11?ecid=ACsprvswb7VAXksmscNA0DAbkOVbSo-EtFLs_LO3vbCbD-kweI1c2z2Mqyk7Kuqd3vPu6fP8MjXC&utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,1
2026-03-20,Newsletter,209381715968,MW 3/20/26,Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/your-mw-newsletter-is-here-11?ecid=ACsprvujOy7mulDjzYnfBD4JAimZZLXTPG9RdBaG6TTkQNw1gEPTXIW_p9677Z5TqW3ejYolftwk&utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,1
2026-03-20,Newsletter,209381715968,MW 3/20/26,Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/your-mw-newsletter-is-here-11?ecid=ACsprvsiNmGcNi6F23XQaj8Hw9qZu8I35ZyAnVFKUhYPzJ9AceTxeO4ChRXPjt2X0JpJCcRjtFnw&utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,1
2026-03-20,Newsletter,209381715968,MW 3/20/26,Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/your-mw-newsletter-is-here-11?ecid=ACsprvu9gZhxN6ssWQP0n5bsaADh_XbzT_lhFIXLPYwXLO0ilkOaVrEKm-pot6RrENyPTbSr9On0&utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,1
2026-03-20,Newsletter,209381715968,MW 3/20/26,Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/your-mw-newsletter-is-here-11?ecid=ACsprvsl-NM8ZMnSuZq6CLyDcQs-0vbxyUEpV2uYnhvKimnF-rbgfg0Eo-h3N6HA5ubvLYxmrIC-&utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,1
2026-03-20,Newsletter,209381715968,MW 3/20/26,Sme Manufacturing Media (linkedin.com),Sme Manufacturing Media (linkedin.com),,False,,https://www.linkedin.com/showcase/sme-manufacturing-media/?utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,1
2026-03-20,Newsletter,209381715968,MW 3/20/26,@smemedia (youtube.com),@smemedia (youtube.com),,False,,https://www.youtube.com/@SMEMedia?utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,1
2026-03-20,Newsletter,209381715968,MW 3/20/26,Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),Your Mw Newsletter Is Here 11 (49073304.hs-sites.com),,False,,https://49073304.hs-sites.com/your-mw-newsletter-is-here-11?ecid=ACsprvt5Hz7x9qxuhm1FIwr5bIdGNxreTobGSrxjxWrtlx4drxrChsVuAIdZ7QUQS1JKoreUewSf&utm_medium=email&_hsmi=409773200&utm_content=409773200&utm_source=hs_email,1
2026-03-17,Newsletter,209448922534,(B) MW 3/17/26,The Next Frontier for Lean Manufacturing Restrooms and Break Rooms,The Next Frontier for Lean Manufacturing?,"The Next Frontier for Lean Manufacturing? Well-maintained breakrooms and restrooms are critical to workforce satisfaction as well as productivity on the shop floor, opines Mike Kapalko. LEARN MORE",True,1,https://www.advancedmanufacturing.org/manufacturing-engineering/the-next-frontier-for-lean-manufacturing-restrooms-and-break-rooms/article_cf9de6a2-ce8b-4565-9104-703d9d7a0bb8.html?utm_medium=email&_hsmi=409173708&utm_content=409173706&utm_source=hs_email,32
2026-03-17,Newsletter,209448922534,(B) MW 3/17/26,1005280 (ne16.com),Training & Development,Advertise With Us SME Education Foundation Training & Development,False,5,https://www.ne16.com/t/9213793/132362368/3810132/0/1005280/?b44ed14b=NTA1ZjFhODYtZTZkMi00YmU5LWIwNTEtMDVkNDM1YTQ1ZTg4&x=45708418&utm_medium=email&_hsmi=409173708&utm_content=409173706&utm_source=hs_email,26
2026-03-17,Newsletter,209448922534,(B) MW 3/17/26,1005280 (ne16.com),SME Education Foundation,Advertise With Us SME Education Foundation,False,4,https://www.ne16.com/t/9213793/132362368/3810133/0/1005280/?b44ed14b=NTA1ZjFhODYtZTZkMi00YmU5LWIwNTEtMDVkNDM1YTQ1ZTg4&x=7b83f565&utm_medium=email&_hsmi=409173708&utm_content=409173706&utm_source=hs_email,24
2026-03-17,Newsletter,209448922534,(B) MW 3/17/26,1005280 (ne16.com),Events,Advertise With Us SME Education Foundation Training & Development Membership Events,False,7,https://www.ne16.com/t/9213793/132362368/3810129/0/1005280/?b44ed14b=NTA1ZjFhODYtZTZkMi00YmU5LWIwNTEtMDVkNDM1YTQ1ZTg4&x=06506f11&utm_medium=email&_hsmi=409173708&utm_content=409173706&utm_source=hs_email,22
2026-03-17,Newsletter,209448922534,(B) MW 3/17/26,Quality Management Pricing Guide (softwareadvice.com),Boost Your Quality Standards: 2026 QMS Pricing Guide,,False,15,https://www.softwareadvice.com/resources/lp/quality-management-pricing-guide/?asset=quality-management-pricing-guide-2026&utm_campaign=%3A1%3ASA%3A2%3ACOM%3A3%3AENG%3A4%3AUSA%3A5%3ABAU%3A6%3ASOF%3A9%3AManufacturing%3A10%3Anewsletter&utm_medium=email&_hsmi=409173708&utm_content=409173706&utm_source=hs_email,20
